,,,00.000000113600,   0.62400,
,,,00.000000113700,   0.63200,
,,,00.000000113800,   0.64000,
,,,00.000000113900,   0.65600,
,,,00.000000114000,   0.66400,
,,,00.000000114100,   0.67200,
,,,00.000000114200,   0.68800,
,,,00.000000114300,   0.70400,
,,,00.000000114400,   0.72000,
,,,00.000000114500,   0.73600,
,,,00.000000114600,   0.75200,
,,,00.000000114700,   0.77600,
,,,00.000000114800,   0.79200,
,,,00.000000114900,   0.81600,
,,,00.000000115000,   0.83200,
,,,00.000000115100,   0.84800,
,,,00.000000115200,   0.86400,
,,,00.000000115300,   0.88000,
,,,00.000000115400,   0.89600,
,,,00.000000115500,   0.91200,
,,,00.000000115600,   0.92000,
,,,00.000000115700,   0.93600,
,,,00.000000115800,   0.94400,
,,,00.000000115900,   0.96000,
,,,00.000000116000,   0.96800,
,,,00.000000116100,   0.96800,
,,,00.000000116200,   0.97600,
,,,00.000000116300,   0.97600,
,,,00.000000116400,   0.97600,
,,,00.000000116500,   0.96800,
,,,00.000000116600,   0.96800,
,,,00.000000116700,   0.96000,
,,,00.000000116800,   0.95200,
,,,00.000000116900,   0.94400,
,,,00.000000117000,   0.92800,
,,,00.000000117100,   0.92000,
,,,00.000000117200,   0.90400,
,,,00.000000117300,   0.88800,
,,,00.000000117400,   0.88000,
,,,00.000000117500,   0.86400,
,,,00.000000117600,   0.84800,
,,,00.000000117700,   0.83200,
,,,00.000000117800,   0.82400,
,,,00.000000117900,   0.80800,
,,,00.000000118000,   0.78400,
,,,00.000000118100,   0.76800,
,,,00.000000118200,   0.75200,
,,,00.000000118300,   0.73600,
,,,00.000000118400,   0.72800,
,,,00.000000118500,   0.71200,
,,,00.000000118600,   0.70400,
,,,00.000000118700,   0.69600,
,,,00.000000118800,   0.68800,
,,,00.000000118900,   0.68800,
,,,00.000000119000,   0.68000,
,,,00.000000119100,   0.67200,
,,,00.000000119200,   0.66400,
,,,00.000000119300,   0.65600,
,,,00.000000119400,   0.65600,
,,,00.000000119500,   0.64800,
,,,00.000000119600,   0.64800,
,,,00.000000119700,   0.64800,
,,,00.000000119800,   0.64800,
,,,00.000000119900,   0.65600,
,,,00.000000120000,   0.65600,
,,,00.000000120100,   0.66400,
,,,00.000000120200,   0.66400,
,,,00.000000120300,   0.67200,
,,,00.000000120400,   0.68000,
,,,00.000000120500,   0.68000,
,,,00.000000120600,   0.68800,
,,,00.000000120700,   0.69600,
,,,00.000000120800,   0.70400,
,,,00.000000120900,   0.71200,
,,,00.000000121000,   0.71200,
,,,00.000000121100,   0.72000,
,,,00.000000121200,   0.72800,
,,,00.000000121300,   0.72800,
,,,00.000000121400,   0.73600,
,,,00.000000121500,   0.73600,
,,,00.000000121600,   0.73600,
,,,00.000000121700,   0.73600,
,,,00.000000121800,   0.74400,
,,,00.000000121900,   0.74400,
,,,00.000000122000,   0.74400,
,,,00.000000122100,   0.74400,
,,,00.000000122200,   0.74400,
,,,00.000000122300,   0.74400,
,,,00.000000122400,   0.74400,
,,,00.000000122500,   0.73600,
,,,00.000000122600,   0.72800,
,,,00.000000122700,   0.72800,
,,,00.000000122800,   0.72000,
,,,00.000000122900,   0.71200,
,,,00.000000123000,   0.70400,
,,,00.000000123100,   0.69600,
,,,00.000000123200,   0.68800,
,,,00.000000123300,   0.68000,
,,,00.000000123400,   0.67200,
,,,00.000000123500,   0.65600,
,,,00.000000123600,   0.64800,
,,,00.000000123700,   0.64000,
,,,00.000000123800,   0.63200,
,,,00.000000123900,   0.62400,
,,,00.000000124000,   0.61600,
,,,00.000000124100,   0.60800,
,,,00.000000124200,   0.60000,
,,,00.000000124300,   0.60000,
,,,00.000000124400,   0.60000,
,,,00.000000124500,   0.60000,
,,,00.000000124600,   0.60000,
,,,00.000000124700,   0.60800,
,,,00.000000124800,   0.60800,
,,,00.000000124900,   0.61600,
