Model,MSO3054
-5.544e-06,-0.136
-5.542e-06,-0.018
-5.540e-06,0.108
-5.538e-06,0.13
-5.536e-06,0.016
-5.534e-06,-0.118
-5.532e-06,-0.124
-5.530e-06,0.002
-5.528e-06,0.124
-5.526e-06,0.122
-5.524e-06,-0.008
-5.522e-06,-0.132
-5.520e-06,-0.11
-5.518e-06,0.022
-5.516e-06,0.132
-5.514e-06,0.112
-5.512e-06,-0.026
-5.510e-06,-0.138
-5.508e-06,-0.094
-5.506e-06,0.042
-5.504e-06,0.136
-5.502e-06,0.096
-5.500e-06,-0.05
-5.498e-06,-0.138
-5.496e-06,-0.078
-5.494e-06,0.062
-5.492e-06,0.14
-5.490e-06,0.08
-5.488e-06,-0.07
-5.486e-06,-0.142
-5.484e-06,-0.056
-5.482e-06,0.088
-5.480e-06,0.14
-5.478e-06,0.062
-5.476e-06,-0.094
-5.474e-06,-0.14
-5.472e-06,-0.036
-5.470e-06,0.102
-5.468e-06,0.13
-5.466e-06,0.04
-5.464e-06,-0.106
-5.462e-06,-0.134
-5.460e-06,-0.018
-5.458e-06,0.11
-5.456e-06,0.134
-5.454e-06,0.014
-5.452e-06,-0.118
-5.450e-06,-0.124
-5.448e-06,0
-5.446e-06,0.13
-5.444e-06,0.116
-5.442e-06,-0.004
-5.440e-06,-0.13
-5.438e-06,-0.11
-5.436e-06,0.028
-5.434e-06,0.13
-5.432e-06,0.108
-5.430e-06,-0.024
-5.428e-06,-0.138
-5.426e-06,-0.092
-5.424e-06,0.046
-5.422e-06,0.138
-5.420e-06,0.096
-5.418e-06,-0.046
-5.416e-06,-0.142
-5.414e-06,-0.078
-5.412e-06,0.064
-5.410e-06,0.14
-5.408e-06,0.078
-5.406e-06,-0.07
-5.404e-06,-0.144
-5.402e-06,-0.056
-5.400e-06,0.086
-5.398e-06,0.142
-5.396e-06,0.06
-5.394e-06,-0.09
-5.392e-06,-0.14
-5.390e-06,-0.036
-5.388e-06,0.1
-5.386e-06,0.14
-5.384e-06,0.032
-5.382e-06,-0.106
-5.380e-06,-0.134
-5.378e-06,-0.02
-5.376e-06,0.114
-5.374e-06,0.132
-5.372e-06,0.012
-5.370e-06,-0.122
-5.368e-06,-0.122
-5.366e-06,0.002
-5.364e-06,0.126
-5.362e-06,0.116
-5.360e-06,-0.006
-5.358e-06,-0.13
-5.356e-06,-0.11
-5.354e-06,0.024
-5.352e-06,0.13
-5.350e-06,0.114
-5.348e-06,-0.032
-5.346e-06,-0.138
-5.344e-06,-0.094
-5.342e-06,0.048
-5.340e-06,0.138
-5.338e-06,0.094
-5.336e-06,-0.048
-5.334e-06,-0.144
-5.332e-06,-0.072
-5.330e-06,0.068
-5.328e-06,0.14
-5.326e-06,0.076
-5.324e-06,-0.074
-5.322e-06,-0.142
-5.320e-06,-0.058
-5.318e-06,0.08
-5.316e-06,0.134
-5.314e-06,0.058
-5.312e-06,-0.088
-5.310e-06,-0.134
-5.308e-06,-0.034
-5.306e-06,0.098
-5.304e-06,0.14
-5.302e-06,0.034
-5.300e-06,-0.11
-5.298e-06,-0.134
-5.296e-06,-0.008
-5.294e-06,0.114
-5.292e-06,0.134
-5.290e-06,0.014
-5.288e-06,-0.124
-5.286e-06,-0.124
-5.284e-06,0.008
-5.282e-06,0.126
-5.280e-06,0.122
-5.278e-06,-0.008
-5.276e-06,-0.126
-5.274e-06,-0.11
-5.272e-06,0.026
-5.270e-06,0.132
-5.268e-06,0.108
-5.266e-06,-0.038
-5.264e-06,-0.138
-5.262e-06,-0.092
-5.260e-06,0.05
-5.258e-06,0.142
-5.256e-06,0.092
-5.254e-06,-0.052
-5.252e-06,-0.146
-5.250e-06,-0.074
-5.248e-06,0.066
-5.246e-06,0.138
-5.244e-06,0.074
-5.242e-06,-0.072
-5.240e-06,-0.14
-5.238e-06,-0.06
-5.236e-06,0.086
-5.234e-06,0.14
-5.232e-06,0.054
-5.230e-06,-0.094
-5.228e-06,-0.14
-5.226e-06,-0.036
-5.224e-06,0.102
-5.222e-06,0.136
-5.220e-06,0.034
-5.218e-06,-0.11
-5.216e-06,-0.136
-5.214e-06,-0.012
-5.212e-06,0.116
-5.210e-06,0.128
-5.208e-06,0.008
-5.206e-06,-0.12
-5.204e-06,-0.122
-5.202e-06,0.006
-5.200e-06,0.122
-5.198e-06,0.114
-5.196e-06,-0.006
-5.194e-06,-0.132
-5.192e-06,-0.104
-5.190e-06,0.034
-5.188e-06,0.134
-5.186e-06,0.104
-5.184e-06,-0.036
-5.182e-06,-0.136
-5.180e-06,-0.088
-5.178e-06,0.052
-5.176e-06,0.136
-5.174e-06,0.09
-5.172e-06,-0.056
-5.170e-06,-0.148
-5.168e-06,-0.074
-5.166e-06,0.068
-5.164e-06,0.142
-5.162e-06,0.074
-5.160e-06,-0.076
-5.158e-06,-0.144
-5.156e-06,-0.056
-5.154e-06,0.088
-5.152e-06,0.136
-5.150e-06,0.05
-5.148e-06,-0.092
-5.146e-06,-0.144
-5.144e-06,-0.032
-5.142e-06,0.1
-5.140e-06,0.132
-5.138e-06,0.028
-5.136e-06,-0.104
-5.134e-06,-0.126
-5.132e-06,-0.014
-5.130e-06,0.112
-5.128e-06,0.124
-5.126e-06,0.014
-5.124e-06,-0.122
-5.122e-06,-0.116
-5.120e-06,0.006
-5.118e-06,0.126
-5.116e-06,0.12
-5.114e-06,-0.012
-5.112e-06,-0.132
-5.110e-06,-0.108
-5.108e-06,0.03
-5.106e-06,0.132
-5.104e-06,0.106
-5.102e-06,-0.034
-5.100e-06,-0.136
-5.098e-06,-0.09
-5.096e-06,0.052
-5.094e-06,0.138
-5.092e-06,0.09
-5.090e-06,-0.056
-5.088e-06,-0.142
-5.086e-06,-0.07
-5.084e-06,0.072
-5.082e-06,0.14
-5.080e-06,0.07
-5.078e-06,-0.08
-5.076e-06,-0.142
-5.074e-06,-0.054
-5.072e-06,0.086
-5.070e-06,0.14
-5.068e-06,0.05
-5.066e-06,-0.094
-5.064e-06,-0.136
-5.062e-06,-0.032
-5.060e-06,0.108
-5.058e-06,0.134
-5.056e-06,0.028
-5.054e-06,-0.112
-5.052e-06,-0.132
-5.050e-06,-0.01
-5.048e-06,0.112
-5.046e-06,0.128
-5.044e-06,0.01
-5.042e-06,-0.124
-5.040e-06,-0.118
-5.038e-06,0.01
-5.036e-06,0.126
-5.034e-06,0.116
-5.032e-06,-0.014
-5.030e-06,-0.134
-5.028e-06,-0.108
-5.026e-06,0.03
-5.024e-06,0.132
-5.022e-06,0.108
-5.020e-06,-0.036
-5.018e-06,-0.136
-5.016e-06,-0.088
-5.014e-06,0.052
-5.012e-06,0.136
-5.010e-06,0.086
-5.008e-06,-0.056
-5.006e-06,-0.138
-5.004e-06,-0.068
-5.002e-06,0.07
-5.000e-06,0.138
-4.998e-06,0.066
-4.996e-06,-0.076
-4.994e-06,-0.138
-4.992e-06,-0.048
-4.990e-06,0.088
-4.988e-06,0.142
-4.986e-06,0.054
-4.984e-06,-0.092
-4.982e-06,-0.132
-4.980e-06,-0.028
-4.978e-06,0.108
-4.976e-06,0.132
-4.974e-06,0.028
-4.972e-06,-0.106
-4.970e-06,-0.126
-4.968e-06,-0.006
-4.966e-06,0.116
-4.964e-06,0.126
-4.962e-06,0.006
-4.960e-06,-0.124
-4.958e-06,-0.116
-4.956e-06,0.008
-4.954e-06,0.124
-4.952e-06,0.12
-4.950e-06,-0.014
-4.948e-06,-0.132
-4.946e-06,-0.106
-4.944e-06,0.032
-4.942e-06,0.132
-4.940e-06,0.1
-4.938e-06,-0.034
-4.936e-06,-0.134
-4.934e-06,-0.086
-4.932e-06,0.052
-4.930e-06,0.138
-4.928e-06,0.092
-4.926e-06,-0.058
-4.924e-06,-0.142
-4.922e-06,-0.072
-4.920e-06,0.072
-4.918e-06,0.14
-4.916e-06,0.068
-4.914e-06,-0.078
-4.912e-06,-0.142
-4.910e-06,-0.046
-4.908e-06,0.092
-4.906e-06,0.136
-4.904e-06,0.052
-4.902e-06,-0.094
-4.900e-06,-0.132
-4.898e-06,-0.028
-4.896e-06,0.106
-4.894e-06,0.13
-4.892e-06,0.032
-4.890e-06,-0.108
-4.888e-06,-0.128
-4.886e-06,-0.012
-4.884e-06,0.116
-4.882e-06,0.122
-4.880e-06,0.006
-4.878e-06,-0.124
-4.876e-06,-0.116
-4.874e-06,0.014
-4.872e-06,0.126
-4.870e-06,0.114
-4.868e-06,-0.018
-4.866e-06,-0.13
-4.864e-06,-0.106
-4.862e-06,0.034
-4.860e-06,0.132
-4.858e-06,0.1
-4.856e-06,-0.038
-4.854e-06,-0.14
-4.852e-06,-0.086
-4.850e-06,0.054
-4.848e-06,0.136
-4.846e-06,0.084
-4.844e-06,-0.056
-4.842e-06,-0.14
-4.840e-06,-0.068
-4.838e-06,0.072
-4.836e-06,0.134
-4.834e-06,0.066
-4.832e-06,-0.076
-4.830e-06,-0.14
-4.828e-06,-0.048
-4.826e-06,0.092
-4.824e-06,0.136
-4.822e-06,0.05
-4.820e-06,-0.094
-4.818e-06,-0.134
-4.816e-06,-0.024
-4.814e-06,0.1
-4.812e-06,0.13
-4.810e-06,0.026
-4.808e-06,-0.11
-4.806e-06,-0.128
-4.804e-06,-0.006
-4.802e-06,0.114
-4.800e-06,0.122
-4.798e-06,0.004
-4.796e-06,-0.126
-4.794e-06,-0.12
-4.792e-06,0.014
-4.790e-06,0.126
-4.788e-06,0.114
-4.786e-06,-0.018
-4.784e-06,-0.134
-4.782e-06,-0.104
-4.780e-06,0.032
-4.778e-06,0.132
-4.776e-06,0.1
-4.774e-06,-0.036
-4.772e-06,-0.142
-4.770e-06,-0.08
-4.768e-06,0.056
-4.766e-06,0.134
-4.764e-06,0.082
-4.762e-06,-0.06
-4.760e-06,-0.138
-4.758e-06,-0.066
-4.756e-06,0.072
-4.754e-06,0.14
-4.752e-06,0.068
-4.750e-06,-0.082
-4.748e-06,-0.138
-4.746e-06,-0.044
-4.744e-06,0.09
-4.742e-06,0.138
-4.740e-06,0.044
-4.738e-06,-0.096
-4.736e-06,-0.132
-4.734e-06,-0.026
-4.732e-06,0.106
-4.730e-06,0.126
-4.728e-06,0.02
-4.726e-06,-0.11
-4.724e-06,-0.126
-4.722e-06,-0.004
-4.720e-06,0.118
-4.718e-06,0.116
-4.716e-06,0.002
-4.714e-06,-0.124
-4.712e-06,-0.116
-4.710e-06,0.012
-4.708e-06,0.128
-4.706e-06,0.114
-4.704e-06,-0.018
-4.702e-06,-0.132
-4.700e-06,-0.1
-4.698e-06,0.036
-4.696e-06,0.13
-4.694e-06,0.098
-4.692e-06,-0.04
-4.690e-06,-0.132
-4.688e-06,-0.08
-4.686e-06,0.056
-4.684e-06,0.134
-4.682e-06,0.08
-4.680e-06,-0.064
-4.678e-06,-0.138
-4.676e-06,-0.064
-4.674e-06,0.078
-4.672e-06,0.134
-4.670e-06,0.068
-4.668e-06,-0.078
-4.666e-06,-0.136
-4.664e-06,-0.046
-4.662e-06,0.094
-4.660e-06,0.14
-4.658e-06,0.042
-4.656e-06,-0.096
-4.654e-06,-0.13
-4.652e-06,-0.022
-4.650e-06,0.104
-4.648e-06,0.128
-4.646e-06,0.022
-4.644e-06,-0.112
-4.642e-06,-0.12
-4.640e-06,-0.002
-4.638e-06,0.118
-4.636e-06,0.122
-4.634e-06,-0.008
-4.632e-06,-0.124
-4.630e-06,-0.114
-4.628e-06,0.016
-4.626e-06,0.126
-4.624e-06,0.112
-4.622e-06,-0.02
-4.620e-06,-0.13
-4.618e-06,-0.094
-4.616e-06,0.038
-4.614e-06,0.132
-4.612e-06,0.096
-4.610e-06,-0.04
-4.608e-06,-0.136
-4.606e-06,-0.078
-4.604e-06,0.058
-4.602e-06,0.132
-4.600e-06,0.082
-4.598e-06,-0.066
-4.596e-06,-0.138
-4.594e-06,-0.062
-4.592e-06,0.076
-4.590e-06,0.138
-4.588e-06,0.064
-4.586e-06,-0.08
-4.584e-06,-0.138
-4.582e-06,-0.044
-4.580e-06,0.094
-4.578e-06,0.134
-4.576e-06,0.044
-4.574e-06,-0.1
-4.572e-06,-0.132
-4.570e-06,-0.02
-4.568e-06,0.102
-4.566e-06,0.13
-4.564e-06,0.022
-4.562e-06,-0.114
-4.560e-06,-0.124
-4.558e-06,0
-4.556e-06,0.118
-4.554e-06,0.124
-4.552e-06,-0.002
-4.550e-06,-0.122
-4.548e-06,-0.112
-4.546e-06,0.02
-4.544e-06,0.128
-4.542e-06,0.11
-4.540e-06,-0.022
-4.538e-06,-0.132
-4.536e-06,-0.098
-4.534e-06,0.044
-4.532e-06,0.128
-4.530e-06,0.1
-4.528e-06,-0.04
-4.526e-06,-0.136
-4.524e-06,-0.078
-4.522e-06,0.058
-4.520e-06,0.138
-4.518e-06,0.076
-4.516e-06,-0.066
-4.514e-06,-0.138
-4.512e-06,-0.064
-4.510e-06,0.076
-4.508e-06,0.136
-4.506e-06,0.06
-4.504e-06,-0.084
-4.502e-06,-0.138
-4.500e-06,-0.042
-4.498e-06,0.09
-4.496e-06,0.134
-4.494e-06,0.044
-4.492e-06,-0.1
-4.490e-06,-0.128
-4.488e-06,-0.022
-4.486e-06,0.108
-4.484e-06,0.13
-4.482e-06,0.018
-4.480e-06,-0.116
-4.478e-06,-0.12
-4.476e-06,0.002
-4.474e-06,0.116
-4.472e-06,0.12
-4.470e-06,-0.004
-4.468e-06,-0.126
-4.466e-06,-0.11
-4.464e-06,0.02
-4.462e-06,0.126
-4.460e-06,0.108
-4.458e-06,-0.022
-4.456e-06,-0.132
-4.454e-06,-0.094
-4.452e-06,0.042
-4.450e-06,0.134
-4.448e-06,0.096
-4.446e-06,-0.04
-4.444e-06,-0.132
-4.442e-06,-0.074
-4.440e-06,0.056
-4.438e-06,0.136
-4.436e-06,0.082
-4.434e-06,-0.064
-4.432e-06,-0.138
-4.430e-06,-0.058
-4.428e-06,0.076
-4.426e-06,0.136
-4.424e-06,0.058
-4.422e-06,-0.084
-4.420e-06,-0.134
-4.418e-06,-0.042
-4.416e-06,0.096
-4.414e-06,0.134
-4.412e-06,0.038
-4.410e-06,-0.1
-4.408e-06,-0.128
-4.406e-06,-0.018
-4.404e-06,0.108
-4.402e-06,0.128
-4.400e-06,0.018
-4.398e-06,-0.114
-4.396e-06,-0.124
-4.394e-06,0.002
-4.392e-06,0.124
-4.390e-06,0.116
-4.388e-06,0
-4.386e-06,-0.126
-4.384e-06,-0.104
-4.382e-06,0.018
-4.380e-06,0.128
-4.378e-06,0.108
-4.376e-06,-0.024
-4.374e-06,-0.13
-4.372e-06,-0.094
-4.370e-06,0.042
-4.368e-06,0.132
-4.366e-06,0.094
-4.364e-06,-0.044
-4.362e-06,-0.14
-4.360e-06,-0.076
-4.358e-06,0.062
-4.356e-06,0.138
-4.354e-06,0.078
-4.352e-06,-0.068
-4.350e-06,-0.14
-4.348e-06,-0.052
-4.346e-06,0.076
-4.344e-06,0.136
-4.342e-06,0.058
-4.340e-06,-0.082
-4.338e-06,-0.132
-4.336e-06,-0.038
-4.334e-06,0.094
-4.332e-06,0.132
-4.330e-06,0.038
-4.328e-06,-0.104
-4.326e-06,-0.132
-4.324e-06,-0.016
-4.322e-06,0.106
-4.320e-06,0.13
-4.318e-06,0.012
-4.316e-06,-0.112
-4.314e-06,-0.116
-4.312e-06,0.002
-4.310e-06,0.116
-4.308e-06,0.12
-4.306e-06,-0.002
-4.304e-06,-0.126
-4.302e-06,-0.106
-4.300e-06,0.02
-4.298e-06,0.128
-4.296e-06,0.104
-4.294e-06,-0.026
-4.292e-06,-0.138
-4.290e-06,-0.092
-4.288e-06,0.044
-4.286e-06,0.13
-4.284e-06,0.096
-4.282e-06,-0.044
-4.280e-06,-0.138
-4.278e-06,-0.074
-4.276e-06,0.064
-4.274e-06,0.138
-4.272e-06,0.072
-4.270e-06,-0.064
-4.268e-06,-0.136
-4.266e-06,-0.058
-4.264e-06,0.08
-4.262e-06,0.136
-4.260e-06,0.062
-4.258e-06,-0.088
-4.256e-06,-0.138
-4.254e-06,-0.036
-4.252e-06,0.094
-4.250e-06,0.132
-4.248e-06,0.038
-4.246e-06,-0.1
-4.244e-06,-0.128
-4.242e-06,-0.016
-4.240e-06,0.108
-4.238e-06,0.126
-4.236e-06,0.016
-4.234e-06,-0.11
-4.232e-06,-0.122
-4.230e-06,0.006
-4.228e-06,0.12
-4.226e-06,0.118
-4.224e-06,-0.004
-4.222e-06,-0.124
-4.220e-06,-0.106
-4.218e-06,0.026
-4.216e-06,0.126
-4.214e-06,0.11
-4.212e-06,-0.026
-4.210e-06,-0.132
-4.208e-06,-0.096
-4.206e-06,0.044
-4.204e-06,0.128
-4.202e-06,0.094
-4.200e-06,-0.048
-4.198e-06,-0.136
-4.196e-06,-0.074
-4.194e-06,0.066
-4.192e-06,0.136
-4.190e-06,0.076
-4.188e-06,-0.068
-4.186e-06,-0.136
-4.184e-06,-0.06
-4.182e-06,0.076
-4.180e-06,0.134
-4.178e-06,0.056
-4.176e-06,-0.084
-4.174e-06,-0.134
-4.172e-06,-0.036
-4.170e-06,0.094
-4.168e-06,0.136
-4.166e-06,0.032
-4.164e-06,-0.1
-4.162e-06,-0.128
-4.160e-06,-0.014
-4.158e-06,0.108
-4.156e-06,0.126
-4.154e-06,0.012
-4.152e-06,-0.112
-4.150e-06,-0.116
-4.148e-06,0.004
-4.146e-06,0.118
-4.144e-06,0.114
-4.142e-06,-0.008
-4.140e-06,-0.126
-4.138e-06,-0.108
-4.136e-06,0.026
-4.134e-06,0.126
-4.132e-06,0.102
-4.130e-06,-0.026
-4.128e-06,-0.134
-4.126e-06,-0.088
-4.124e-06,0.046
-4.122e-06,0.13
-4.120e-06,0.096
-4.118e-06,-0.052
-4.116e-06,-0.136
-4.114e-06,-0.076
-4.112e-06,0.066
-4.110e-06,0.134
-4.108e-06,0.072
-4.106e-06,-0.068
-4.104e-06,-0.134
-4.102e-06,-0.056
-4.100e-06,0.084
-4.098e-06,0.132
-4.096e-06,0.052
-4.094e-06,-0.09
-4.092e-06,-0.13
-4.090e-06,-0.032
-4.088e-06,0.094
-4.086e-06,0.134
-4.084e-06,0.036
-4.082e-06,-0.104
-4.080e-06,-0.124
-4.078e-06,-0.018
-4.076e-06,0.112
-4.074e-06,0.124
-4.072e-06,0.01
-4.070e-06,-0.118
-4.068e-06,-0.124
-4.066e-06,0.008
-4.064e-06,0.124
-4.062e-06,0.12
-4.060e-06,-0.008
-4.058e-06,-0.124
-4.056e-06,-0.106
-4.054e-06,0.03
-4.052e-06,0.126
-4.050e-06,0.1
-4.048e-06,-0.03
-4.046e-06,-0.132
-4.044e-06,-0.09
-4.042e-06,0.046
-4.040e-06,0.132
-4.038e-06,0.082
-4.036e-06,-0.052
-4.034e-06,-0.13
-4.032e-06,-0.07
-4.030e-06,0.064
-4.028e-06,0.13
-4.026e-06,0.07
-4.024e-06,-0.074
-4.022e-06,-0.132
-4.020e-06,-0.054
-4.018e-06,0.078
-4.016e-06,0.136
-4.014e-06,0.05
-4.012e-06,-0.084
-4.010e-06,-0.132
-4.008e-06,-0.03
-4.006e-06,0.094
-4.004e-06,0.13
-4.002e-06,0.024
-4.000e-06,-0.104
-3.998e-06,-0.13
-3.996e-06,-0.018
-3.994e-06,0.104
-3.992e-06,0.122
-3.990e-06,0.012
-3.988e-06,-0.118
-3.986e-06,-0.114
-3.984e-06,0.008
-3.982e-06,0.122
-3.980e-06,0.114
-3.978e-06,-0.01
-3.976e-06,-0.128
-3.974e-06,-0.102
-3.972e-06,0.028
-3.970e-06,0.128
-3.968e-06,0.1
-3.966e-06,-0.03
-3.964e-06,-0.132
-3.962e-06,-0.09
-3.960e-06,0.042
-3.958e-06,0.13
-3.956e-06,0.088
-3.954e-06,-0.048
-3.952e-06,-0.134
-3.950e-06,-0.07
-3.948e-06,0.07
-3.946e-06,0.136
-3.944e-06,0.066
-3.942e-06,-0.07
-3.940e-06,-0.14
-3.938e-06,-0.052
-3.936e-06,0.078
-3.934e-06,0.134
-3.932e-06,0.056
-3.930e-06,-0.09
-3.928e-06,-0.132
-3.926e-06,-0.036
-3.924e-06,0.1
-3.922e-06,0.13
-3.920e-06,0.03
-3.918e-06,-0.102
-3.916e-06,-0.128
-3.914e-06,-0.012
-3.912e-06,0.112
-3.910e-06,0.122
-3.908e-06,0.01
-3.906e-06,-0.112
-3.904e-06,-0.116
-3.902e-06,0.008
-3.900e-06,0.12
-3.898e-06,0.114
-3.896e-06,-0.012
-3.894e-06,-0.13
-3.892e-06,-0.098
-3.890e-06,0.03
-3.888e-06,0.122
-3.886e-06,0.1
-3.884e-06,-0.028
-3.882e-06,-0.134
-3.880e-06,-0.088
-3.878e-06,0.044
-3.876e-06,0.134
-3.874e-06,0.086
-3.872e-06,-0.054
-3.870e-06,-0.136
-3.868e-06,-0.07
-3.866e-06,0.064
-3.864e-06,0.13
-3.862e-06,0.068
-3.860e-06,-0.068
-3.858e-06,-0.14
-3.856e-06,-0.052
-3.854e-06,0.084
-3.852e-06,0.132
-3.850e-06,0.05
-3.848e-06,-0.094
-3.846e-06,-0.13
-3.844e-06,-0.034
-3.842e-06,0.088
-3.840e-06,0.126
-3.838e-06,0.03
-3.836e-06,-0.106
-3.834e-06,-0.128
-3.832e-06,-0.01
-3.830e-06,0.112
-3.828e-06,0.122
-3.826e-06,0.008
-3.824e-06,-0.114
-3.822e-06,-0.116
-3.820e-06,0.012
-3.818e-06,0.118
-3.816e-06,0.112
-3.814e-06,-0.012
-3.812e-06,-0.13
-3.810e-06,-0.102
-3.808e-06,0.028
-3.806e-06,0.13
-3.804e-06,0.104
-3.802e-06,-0.036
-3.800e-06,-0.132
-3.798e-06,-0.086
-3.796e-06,0.05
-3.794e-06,0.134
-3.792e-06,0.086
-3.790e-06,-0.05
-3.788e-06,-0.138
-3.786e-06,-0.07
-3.784e-06,0.062
-3.782e-06,0.134
-3.780e-06,0.066
-3.778e-06,-0.072
-3.776e-06,-0.132
-3.774e-06,-0.052
-3.772e-06,0.086
-3.770e-06,0.132
-3.768e-06,0.048
-3.766e-06,-0.09
-3.764e-06,-0.132
-3.762e-06,-0.026
-3.760e-06,0.094
-3.758e-06,0.128
-3.756e-06,0.028
-3.754e-06,-0.11
-3.752e-06,-0.124
-3.750e-06,-0.006
-3.748e-06,0.112
-3.746e-06,0.12
-3.744e-06,0.008
-3.742e-06,-0.118
-3.740e-06,-0.112
-3.738e-06,0.012
-3.736e-06,0.118
-3.734e-06,0.112
-3.732e-06,-0.008
-3.730e-06,-0.126
-3.728e-06,-0.096
-3.726e-06,0.032
-3.724e-06,0.128
-3.722e-06,0.102
-3.720e-06,-0.03
-3.718e-06,-0.132
-3.716e-06,-0.084
-3.714e-06,0.054
-3.712e-06,0.134
-3.710e-06,0.084
-3.708e-06,-0.054
-3.706e-06,-0.14
-3.704e-06,-0.066
-3.702e-06,0.07
-3.700e-06,0.136
-3.698e-06,0.064
-3.696e-06,-0.076
-3.694e-06,-0.134
-3.692e-06,-0.05
-3.690e-06,0.084
-3.688e-06,0.134
-3.686e-06,0.048
-3.684e-06,-0.092
-3.682e-06,-0.132
-3.680e-06,-0.026
-3.678e-06,0.094
-3.676e-06,0.134
-3.674e-06,0.03
-3.672e-06,-0.104
-3.670e-06,-0.124
-3.668e-06,-0.008
-3.666e-06,0.114
-3.664e-06,0.124
-3.662e-06,0.008
-3.660e-06,-0.12
-3.658e-06,-0.11
-3.656e-06,0.014
-3.654e-06,0.12
-3.652e-06,0.112
-3.650e-06,-0.012
-3.648e-06,-0.132
-3.646e-06,-0.1
-3.644e-06,0.034
-3.642e-06,0.126
-3.640e-06,0.096
-3.638e-06,-0.036
-3.636e-06,-0.13
-3.634e-06,-0.086
-3.632e-06,0.05
-3.630e-06,0.126
-3.628e-06,0.084
-3.626e-06,-0.056
-3.624e-06,-0.13
-3.622e-06,-0.068
-3.620e-06,0.062
-3.618e-06,0.128
-3.616e-06,0.064
-3.614e-06,-0.074
-3.612e-06,-0.136
-3.610e-06,-0.048
-3.608e-06,0.09
-3.606e-06,0.134
-3.604e-06,0.042
-3.602e-06,-0.094
-3.600e-06,-0.13
-3.598e-06,-0.026
-3.596e-06,0.098
-3.594e-06,0.128
-3.592e-06,0.028
-3.590e-06,-0.106
-3.588e-06,-0.124
-3.586e-06,-0.008
-3.584e-06,0.112
-3.582e-06,0.12
-3.580e-06,0.012
-3.578e-06,-0.12
-3.576e-06,-0.114
-3.574e-06,0.014
-3.572e-06,0.118
-3.570e-06,0.114
-3.568e-06,-0.014
-3.566e-06,-0.126
-3.564e-06,-0.098
-3.562e-06,0.034
-3.560e-06,0.126
-3.558e-06,0.1
-3.556e-06,-0.04
-3.554e-06,-0.134
-3.552e-06,-0.08
-3.550e-06,0.05
-3.548e-06,0.128
-3.546e-06,0.088
-3.544e-06,-0.06
-3.542e-06,-0.134
-3.540e-06,-0.064
-3.538e-06,0.072
-3.536e-06,0.134
-3.534e-06,0.062
-3.532e-06,-0.076
-3.530e-06,-0.132
-3.528e-06,-0.046
-3.526e-06,0.082
-3.524e-06,0.136
-3.522e-06,0.044
-3.520e-06,-0.096
-3.518e-06,-0.13
-3.516e-06,-0.026
-3.514e-06,0.102
-3.512e-06,0.132
-3.510e-06,0.024
-3.508e-06,-0.108
-3.506e-06,-0.122
-3.504e-06,-0.006
-3.502e-06,0.11
-3.500e-06,0.12
-3.498e-06,0.006
-3.496e-06,-0.12
-3.494e-06,-0.108
-3.492e-06,0.01
-3.490e-06,0.124
-3.488e-06,0.11
-3.486e-06,-0.014
-3.484e-06,-0.13
-3.482e-06,-0.094
-3.480e-06,0.03
-3.478e-06,0.132
-3.476e-06,0.096
-3.474e-06,-0.034
-3.472e-06,-0.132
-3.470e-06,-0.084
-3.468e-06,0.058
-3.466e-06,0.132
-3.464e-06,0.082
-3.462e-06,-0.056
-3.460e-06,-0.134
-3.458e-06,-0.062
-3.456e-06,0.07
-3.454e-06,0.132
-3.452e-06,0.066
-3.450e-06,-0.076
-3.448e-06,-0.132
-3.446e-06,-0.044
-3.444e-06,0.088
-3.442e-06,0.132
-3.440e-06,0.048
-3.438e-06,-0.094
-3.436e-06,-0.132
-3.434e-06,-0.024
-3.432e-06,0.098
-3.430e-06,0.126
-3.428e-06,0.028
-3.426e-06,-0.11
-3.424e-06,-0.118
-3.422e-06,-0.006
-3.420e-06,0.112
-3.418e-06,0.122
-3.416e-06,0.004
-3.414e-06,-0.12
-3.412e-06,-0.112
-3.410e-06,0.014
-3.408e-06,0.126
-3.406e-06,0.106
-3.404e-06,-0.016
-3.402e-06,-0.126
-3.400e-06,-0.096
-3.398e-06,0.038
-3.396e-06,0.126
-3.394e-06,0.1
-3.392e-06,-0.038
-3.390e-06,-0.136
-3.388e-06,-0.078
-3.386e-06,0.052
-3.384e-06,0.136
-3.382e-06,0.082
-3.380e-06,-0.064
-3.378e-06,-0.136
-3.376e-06,-0.056
-3.374e-06,0.068
-3.372e-06,0.128
-3.370e-06,0.062
-3.368e-06,-0.072
-3.366e-06,-0.13
-3.364e-06,-0.046
-3.362e-06,0.082
-3.360e-06,0.132
-3.358e-06,0.044
-3.356e-06,-0.096
-3.354e-06,-0.128
-3.352e-06,-0.022
-3.350e-06,0.1
-3.348e-06,0.128
-3.346e-06,0.024
-3.344e-06,-0.108
-3.342e-06,-0.122
-3.340e-06,-0.002
-3.338e-06,0.112
-3.336e-06,0.114
-3.334e-06,0.004
-3.332e-06,-0.12
-3.330e-06,-0.106
-3.328e-06,0.014
-3.326e-06,0.122
-3.324e-06,0.106
-3.322e-06,-0.02
-3.320e-06,-0.126
-3.318e-06,-0.098
-3.316e-06,0.038
-3.314e-06,0.126
-3.312e-06,0.092
-3.310e-06,-0.04
-3.308e-06,-0.136
-3.306e-06,-0.08
